,pitcher,player_name,season,season_total_pitches,pitch_type,season_total_count_by_pitch_type,count_by_pitch_type,release_speed_weighted_avg,release_pos_x_weighted_avg,release_pos_z_weighted_avg,vx0_weighted_avg,vy0_weighted_avg,vz0_weighted_avg,ax_weighted_avg,ay_weighted_avg,az_weighted_avg,release_pos_y_weighted_avg,Name,Age
73,429722,"santana, ervin",2017,12856,FF,1066,1066,93.15844277673546,-1.127532833020638,6.346444652908068,4.431559698363644,-135.1681599132325,-7.125794318458676,-5.837728267790288,28.55342647416124,-10.708471986929576,54.43636960600375,ervin santana,34.0
74,429722,"santana, ervin",2017,12856,PO,1,1,89.1,-1.54,6.59,12.881203303449,-128.788824131438,-2.58069719834701,-4.78469975200555,27.7987463177299,-13.2748223373517,54.7,ervin santana,34.0
75,429722,"santana, ervin",2017,12856,SI,643,643,92.2850699844479,-1.1143856920684292,6.340622083981337,4.015703082304002,-133.9877710766224,-6.799292546252647,-12.157358249268277,27.37151263710637,-15.551965200913791,54.323125972006224,ervin santana,34.0
76,429722,"santana, ervin",2017,12856,SL,1193,1193,84.46730930427493,-1.2024811399832356,6.364325230511317,3.3819239509614523,-122.6172089931325,-5.814285024611618,3.7416484103201553,23.23360968962549,-24.445979865689022,54.7892204526404,ervin santana,34.0
77,430599,"blanton, joe",2017,3167,CH,118,118,85.35,-2.4983898305084744,5.83093220338983,6.8339804031813625,-123.88136657558405,-4.658401959044246,-11.502027005343571,23.807408455306682,-24.629981140767132,54.43186440677966,joe blanton,
78,430599,"blanton, joe",2017,3167,CU,91,91,79.38241758241759,-2.368901098901099,6.312527472527473,4.1213318020666625,-115.22612623998367,-0.926486196882172,3.032494362187451,20.995778154042075,-36.75251955012157,55.407802197802205,joe blanton,
79,430599,"blanton, joe",2017,3167,FF,216,216,90.24768518518519,-2.56787037037037,5.805370370370371,7.470886410652707,-130.92564867177418,-4.516123679088262,-6.071847845337369,25.934864540730374,-14.183867910853557,54.52337962962962,joe blanton,
80,430599,"blanton, joe",2017,3167,SI,79,79,90.36962025316456,-2.6110126582278483,5.601518987341772,8.501710851094728,-130.9935322563567,-4.247546498853975,-12.607630702715126,26.683521713874775,-17.11600317402946,54.68063291139241,joe blanton,
81,430599,"blanton, joe",2017,3167,SL,261,261,86.06551724137931,-2.6109578544061303,5.860996168582376,6.954772598623001,-124.87041456146767,-4.524918124309585,2.1294864367401476,23.50816347457345,-24.9206177049147,54.858505747126436,joe blanton,
82,430661,"mcgowan, dustin",2017,4158,CH,82,82,87.82317073170732,-2.230243902439024,6.006341463414634,6.903031034514736,-127.57479809323428,-5.259970588834384,-14.197289069495667,25.844727274590923,-25.786595655481058,53.51378048780488,dustin mcgowan,
83,430661,"mcgowan, dustin",2017,4158,FF,371,371,93.7867924528302,-2.219487870619946,6.120377358490566,6.922873275735681,-136.10465463121196,-6.350335863773783,-9.407868500946806,29.699850020034514,-15.441117496383058,53.827897574123995,dustin mcgowan,
84,430661,"mcgowan, dustin",2017,4158,SI,327,327,93.76758409785933,-2.165810397553517,6.076605504587156,7.157622656333189,-136.08334398082656,-6.357871619062593,-16.563505678451033,29.653470941633923,-20.60359168076221,53.81617737003058,dustin mcgowan,
85,430661,"mcgowan, dustin",2017,4158,SL,395,395,86.7359493670886,-2.28653164556962,6.126632911392405,5.146117419325794,-126.0170392469155,-5.626025528199455,4.793486358455021,24.536886418511383,-29.31463621765486,54.1133164556962,dustin mcgowan,
86,430912,"cain, matt",2017,10419,CH,225,225,82.96844444444446,-2.4384,5.992177777777778,6.158675769193174,-120.23789968697787,-3.585632074864217,-10.640746746942872,23.02833203050464,-28.348109495127336,55.333111111111116,matt cain,32.0
